"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bec-croisé des sapins"
"0";"Canard carolin"
"0";"Canard chipeau"
"0";"Canard siffleur"
"0";"Chevalier guignette"
"0";"Chevêche d'Athéna"
"0";"Cygne chanteur"
"0";"Cygne tuberculé"
"0";"Engoulevent d'Europe"
"0";"Faucon émerillon"
"0";"Gobemouche noir"
"0";"Goéland cendré"
"0";"Goéland marin"
"0";"Hibou moyen-duc"
"0";"Loriot d'Europe"
"0";"Milan noir"
"0";"Mouette pygmée"
"0";"Pipit spioncelle"
"0";"Pouillot siffleur"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
"0";"Rousserolle verderolle"
