"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bergeronnette printanière"
"0";"Bouscarle de Cetti"
"0";"Bruant ortolan"
"0";"Busard cendré"
"0";"Busard Saint-Martin"
"0";"Cassenoix moucheté"
"0";"Chevalier culblanc"
"0";"Chevêche d'Athéna"
"0";"Chevêchette d'Europe"
"0";"Corneille mantelée"
"0";"Engoulevent d'Europe"
"0";"Faucon d'Eléonore"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Fauvette babillarde"
"0";"Fauvette grisette"
"0";"Fauvette pitchou"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Grimpereau des bois"
"0";"Grive mauvis"
"0";"Hibou moyen-duc"
"0";"Hirondelle rousseline"
"0";"Hypolaïs polyglotte"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Mésange boréale"
"0";"Monticole de roche"
"0";"Niverolle alpine"
"0";"Perdrix grise"
"0";"Pic épeichette"
"0";"Pie-grièche méridionale"
"0";"Pipit rousseline"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Rougequeue à front blanc"
"0";"Tichodrome échelette"
"0";"Tourterelle des bois"
"0";"Traquet motteux"
