"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur mouchet"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bruant zizi"
"0";"Chevalier guignette"
"0";"Cigogne blanche"
"0";"Cigogne noire"
"0";"Cincle plongeur"
"0";"Circaète Jean-le-Blanc"
"0";"Effraie des clochers"
"0";"Engoulevent d'Europe"
"0";"Faucon crécerelle"
"0";"Fauvette grisette"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche gris"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Grimpereau des bois"
"0";"Hibou moyen-duc"
"0";"Hypolaïs polyglotte"
"0";"Linotte mélodieuse"
"0";"Locustelle tachetée"
"0";"Martinet noir"
"0";"Martin-pêcheur d'Europe"
"0";"Mésange boréale"
"0";"Oie cendrée"
"0";"Pipit spioncelle"
"0";"Pouillot de Bonelli"
"0";"Pouillot siffleur"
"0";"Roitelet à triple bandeau"
"0";"Serin cini"
"0";"Tarier des prés"
"0";"Traquet motteux"
"0";"Vanneau huppé"
