frname,lastobs,newcount,oldcount
Alouette des champs,2015,0,15
Bécassine des marais,2017,0,1
Bruant proyer,2009,0,5
Busard des roseaux,2009,0,1
Busard Saint-Martin,2012,0,3
Caille des blés,2009,0,1
Canard chipeau,2007,0,1
Chevalier guignette,2017,0,13
Cigogne blanche,2017,0,6
Circaète Jean-le-Blanc,2016,0,7
Engoulevent d'Europe,2009,0,2
Faucon émerillon,2017,0,2
Faucon hobereau,2014,0,2
Foulque macroule,2015,0,24
Gobemouche gris,2017,0,9
Gobemouche noir,2015,0,2
Goéland brun,2011,0,1
Grimpereau des bois,2009,0,1
Héron pourpré,2017,0,3
Hibou moyen-duc,2008,0,1
Hirondelle de rivage,2009,0,1
Macreuse noire,2009,0,1
Perdrix rouge,2017,0,6
Perruche à collier,2018,0,2
Pie-grièche à tête rousse,2009,0,2
Pigeon colombin,2013,0,1
Pipit des arbres,2017,0,16
Pipit spioncelle,2014,0,2
Pouillot de Bonelli,2018,0,4
Pouillot fitis,2017,0,5
Pouillot siffleur,2014,0,1
Roitelet huppé,2016,0,7
Sizerin flammé,2018,0,3
Torcol fourmilier,2009,0,6
Traquet motteux,2017,0,3
Vanneau huppé,2018,0,15
