"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Bécasseau sanderling"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bécassine sourde"
"0";"Bergeronnette printanière"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Canard chipeau"
"0";"Canard mandarin"
"0";"Canard siffleur"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevalier gambette"
"0";"Circaète Jean-le-Blanc"
"0";"Courlis cendré"
"0";"Engoulevent d'Europe"
"0";"Faisan vénéré"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Fuligule nyroca"
"0";"Garrot à oeil d'or"
"0";"Gobemouche gris"
"0";"Goéland à ailes blanches"
"0";"Goéland bourgmestre"
"0";"Grand Gravelot"
"0";"Grèbe à cou noir"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Nette rousse"
"0";"Oie cendrée"
"0";"Ouette d'Egypte"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Phragmite des joncs"
"0";"Pouillot siffleur"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Sterne pierregarin"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
