"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Bécasse des bois"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bergeronnette printanière"
"0";"Bihoreau gris"
"0";"Bouvreuil pivoine"
"0";"Bruant des roseaux"
"0";"Bruant ortolan"
"0";"Canard souchet"
"0";"Chouette hulotte"
"0";"Cigogne noire"
"0";"Cincle plongeur"
"0";"Crave à bec rouge"
"0";"Faucon d'Eléonore"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Faucon kobez"
"0";"Fauvette pitchou"
"0";"Gallinule poule-d'eau"
"0";"Goéland brun"
"0";"Grèbe castagneux"
"0";"Grive litorne"
"0";"Grive mauvis"
"0";"Guifette noire"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Jaseur boréal"
"0";"Locustelle tachetée"
"0";"Martinet à ventre blanc"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Moineau friquet"
"0";"Mouette mélanocéphale"
"0";"Mouette rieuse"
"0";"Petit-duc scops"
"0";"Pic épeichette"
"0";"Pipit rousseline"
"0";"Pipit spioncelle"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Roitelet huppé"
"0";"Sterne pierregarin"
"0";"Tichodrome échelette"
"0";"Torcol fourmilier"
