"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bergeronnette des ruisseaux"
"0";"Bouvreuil pivoine"
"0";"Butor étoilé"
"0";"Effraie des clochers"
"0";"Faucon pèlerin"
"0";"Fauvette babillarde"
"0";"Grive litorne"
"0";"Harle bièvre"
"0";"Hibou moyen-duc"
"0";"Mésange huppée"
"0";"Oie cendrée"
"0";"Perdrix rouge"
"0";"Phragmite des joncs"
"0";"Pic mar"
"0";"Pie-grièche grise"
"0";"Pigeon colombin"
"0";"Pipit farlouse"
"0";"Pouillot fitis"
"0";"Rousserolle effarvatte"
"0";"Tarier pâtre"
"0";"Tarin des aulnes"
