"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Chouette hulotte"
"0";"Cochevis huppé"
"0";"Coucou gris"
"0";"Faisan vénéré"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Grive litorne"
"0";"Grosbec casse-noyaux"
"0";"Mésange à longue queue"
"0";"Mésange nonnette"
"0";"Milan royal"
"0";"Moineau friquet"
"0";"Perdrix rouge"
"0";"Petit Gravelot"
"0";"Pic épeichette"
"0";"Pigeon biset domestique"
"0";"Pigeon colombin"
"0";"Pouillot siffleur"
"0";"Roitelet à triple bandeau"
"0";"Roitelet huppé"
"0";"Rougequeue à front blanc"
"0";"Serin cini"
