"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Albatros à sourcils noirs"
"0";"Autour des palombes"
"0";"Barge à queue noire"
"0";"Bernache nonnette"
"0";"Bruant lapon"
"0";"Butor étoilé"
"0";"Caille des blés"
"0";"Cigogne noire"
"0";"Échasse blanche"
"0";"Faisan vénéré"
"0";"Goéland à ailes blanches"
"0";"Goéland bourgmestre"
"0";"Goéland leucophée"
"0";"Grande Aigrette"
"0";"Guêpier d'Europe"
"0";"Harle bièvre"
"0";"Ibis sacré"
"0";"Locustelle tachetée"
"0";"Macreuse à front blanc"
"0";"Perruche à collier"
"0";"Petit Gravelot"
"0";"Pipit à gorge rousse"
"0";"Rossignol philomèle"
