"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Autour des palombes"
"0";"Avocette élégante"
"0";"Bec-croisé des sapins"
"0";"Bruant des roseaux"
"0";"Bruant ortolan"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Engoulevent d'Europe"
"0";"Faucon pèlerin"
"0";"Fuligule milouin"
"0";"Harle bièvre"
"0";"Hibou moyen-duc"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Moineau friquet"
"0";"Perdrix rouge"
"0";"Perruche ondulée"
"0";"Pigeon colombin"
"0";"Roitelet huppé"
"0";"Rousserolle effarvatte"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
"0";"Vautour fauve"
