"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bergeronnette grise"
"0";"Bouscarle de Cetti"
"0";"Coucou gris"
"0";"Faisan de Colchide"
"0";"Gobemouche gris"
"0";"Grèbe à cou noir"
"0";"Grive litorne"
"0";"Guifette moustac"
"0";"Hirondelle de fenêtre"
"0";"Huppe fasciée"
"0";"Hypolaïs polyglotte"
"0";"Linotte mélodieuse"
"0";"Martinet noir"
"0";"Mésange huppée"
"0";"Oedicnème criard"
"0";"Perdrix rouge"
"0";"Pic épeichette"
"0";"Pic noir"
"0";"Pigeon colombin"
"0";"Pluvier doré"
"0";"Pouillot de Bonelli"
"0";"Pouillot siffleur"
"0";"Roitelet huppé"
"0";"Rossignol philomèle"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
"0";"Serin cini"
"0";"Tarin des aulnes"
"0";"Tourterelle des bois"
