"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine des marais"
"0";"Bécassine sourde"
"0";"Butor étoilé"
"0";"Caille des blés"
"0";"Canard pilet"
"0";"Canard souchet"
"0";"Chevalier culblanc"
"0";"Chevêche d'Athéna"
"0";"Cormoran huppé"
"0";"Faucon hobereau"
"0";"Fauvette grisette"
"0";"Fuligule milouin"
"0";"Garrot à oeil d'or"
"0";"Harle bièvre"
"0";"Héron pourpré"
"0";"Hibou moyen-duc"
"0";"Mésange noire"
"0";"Rousserolle verderolle"
"0";"Spatule blanche"
"0";"Sterne pierregarin"
