"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bruant des roseaux"
"0";"Bruant proyer"
"0";"Canard mandarin"
"0";"Cigogne noire"
"0";"Cisticole des joncs"
"0";"Cochevis huppé"
"0";"Corbeau freux"
"0";"Faisan doré"
"0";"Faisan vénéré"
"0";"Faucon émerillon"
"0";"Goéland leucophée"
"0";"Guifette moustac"
"0";"Héron pourpré"
"0";"Hirondelle de rivage"
"0";"Locustelle tachetée"
"0";"Mésange noire"
"0";"Milan royal"
"0";"Pic cendré"
"0";"Pouillot de Bonelli"
"0";"Pouillot fitis"
"0";"Râle d'eau"
"0";"Rossignol philomèle"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'hiver"
"0";"Serin cini"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Torcol fourmilier"
