"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bouvreuil pivoine"
"0";"Bruant des roseaux"
"0";"Bruant ortolan"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Canard colvert"
"0";"Cassenoix moucheté"
"0";"Chevêche d'Athéna"
"0";"Chocard à bec jaune"
"0";"Chouette de Tengmalm"
"0";"Cigogne blanche"
"0";"Cigogne noire"
"0";"Corbeau freux"
"0";"Fauvette des jardins"
"0";"Gallinule poule-d'eau"
"0";"Merle à plastron"
"0";"Pigeon colombin"
"0";"Pipit rousseline"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Tarier des prés"
