"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle royal"
"0";"Alouette des champs"
"0";"Alouette lulu"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bergeronnette printanière"
"0";"Bouvreuil pivoine"
"0";"Bruant des roseaux"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Busard Saint-Martin"
"0";"Chevalier culblanc"
"0";"Cigogne blanche"
"0";"Cigogne noire"
"0";"Cincle plongeur"
"0";"Circaète Jean-le-Blanc"
"0";"Effraie des clochers"
"0";"Engoulevent d'Europe"
"0";"Faisan de Colchide"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Grand-duc d'Europe"
"0";"Grimpereau des bois"
"0";"Grive litorne"
"0";"Grive mauvis"
"0";"Hirondelle de rochers"
"0";"Hypolaïs polyglotte"
"0";"Linotte mélodieuse"
"0";"Martin-pêcheur d'Europe"
"0";"Mésange huppée"
"0";"Moineau friquet"
"0";"Oie cendrée"
"0";"Phragmite des joncs"
"0";"Pic épeichette"
"0";"Pic mar"
"0";"Pie-grièche grise"
"0";"Pigeon biset domestique"
"0";"Pipit des arbres"
"0";"Pipit farlouse"
"0";"Pipit spioncelle"
"0";"Pouillot de Bonelli"
"0";"Pouillot fitis"
"0";"Roitelet à triple bandeau"
"0";"Roitelet huppé"
"0";"Rossignol philomèle"
"0";"Sarcelle d'été"
"0";"Tadorne de Belon"
"0";"Tichodrome échelette"
"0";"Tourterelle des bois"
"0";"Traquet motteux"
"0";"Vanneau huppé"
"0";"Vautour fauve"
