"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette des champs"
"0";"Alouette lulu"
"0";"Bruant fou"
"0";"Bruant proyer"
"0";"Bruant zizi"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Chevalier guignette"
"0";"Choucas des tours"
"0";"Corbeau freux"
"0";"Effraie des clochers"
"0";"Faisan de Colchide"
"0";"Faucon hobereau"
"0";"Fauvette grisette"
"0";"Gallinule poule-d'eau"
"0";"Goéland leucophée"
"0";"Grand Tétras"
"0";"Grèbe castagneux"
"0";"Grive mauvis"
"0";"Hibou moyen-duc"
"0";"Huppe fasciée"
"0";"Loriot d'Europe"
"0";"Monticole de roche"
"0";"Pic épeichette"
"0";"Pic mar"
"0";"Pigeon biset domestique"
"0";"Pipit farlouse"
"0";"Pouillot siffleur"
"0";"Rossignol philomèle"
"0";"Tarier des prés"
"0";"Vautour moine"
