frname,lastobs,newcount,oldcount
Aigrette garzette,2010,0,2
Alouette lulu,2014,0,1
Bouvreuil pivoine,2012,0,5
Combattant varié,2017,0,1
Coucou gris,2018,0,27
Faucon émerillon,2016,0,10
Faucon pèlerin,2015,0,1
Fauvette babillarde,2013,0,5
Foulque macroule,2012,0,3
Gobemouche gris,2011,0,2
Hirondelle de rivage,2016,0,1
Huppe fasciée,2018,0,1
Loriot d'Europe,2015,0,12
Mésange boréale,2012,0,4
Mésange nonnette,2018,0,8
Pic épeichette,2016,0,4
Pic noir,2014,0,7
Pipit rousseline,2013,0,1
Plongeon arctique,2016,0,1
Pluvier doré,2017,0,6
Râle des genêts,2013,0,2
Roitelet huppé,2019,0,9
Rousserolle effarvatte,2013,0,5
Rousserolle verderolle,2013,0,4
Tarier des prés,2014,0,1
Tarier pâtre,2018,0,7
