"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Aigrette garzette"
"0";"Alouette des champs"
"0";"Alouette lulu"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bihoreau gris"
"0";"Bondrée apivore"
"0";"Bouscarle de Cetti"
"0";"Bruant des roseaux"
"0";"Bruant fou"
"0";"Bruant proyer"
"0";"Chevêche d'Athéna"
"0";"Cigogne blanche"
"0";"Crave à bec rouge"
"0";"Élanion blanc"
"0";"Faucon kobez"
"0";"Fauvette grisette"
"0";"Fauvette pitchou"
"0";"Gallinule poule-d'eau"
"0";"Grive litorne"
"0";"Guêpier d'Europe"
"0";"Hirondelle de rochers"
"0";"Hypolaïs polyglotte"
"0";"Linotte mélodieuse"
"0";"Mésange noire"
"0";"Perdrix rouge"
"0";"Pie-grièche écorcheur"
"0";"Pipit des arbres"
"0";"Pipit spioncelle"
"0";"Pouillot de Bonelli"
"0";"Pouillot fitis"
"0";"Roitelet huppé"
"0";"Rossignol philomèle"
"0";"Rougequeue à front blanc"
"0";"Serin cini"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
"0";"Tourterelle des bois"
"0";"Traquet motteux"
"0";"Vanneau huppé"
"0";"Vautour moine"
