"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bécasseau variable"
"0";"Bécasse des bois"
"0";"Bruant proyer"
"0";"Caille des blés"
"0";"Canard carolin"
"0";"Chevalier culblanc"
"0";"Chouette de Tengmalm"
"0";"Cigogne blanche"
"0";"Fauvette babillarde"
"0";"Foulque macroule"
"0";"Fuligule milouin"
"0";"Grèbe castagneux"
"0";"Guifette moustac"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Hirondelle de rochers"
"0";"Merle à plastron"
"0";"Mésange boréale"
"0";"Mouette rieuse"
"0";"Oedicnème criard"
"0";"Perdrix rouge"
"0";"Petit-duc scops"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
