"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Bécasse des bois"
"0";"Bergeronnette printanière"
"0";"Bondrée apivore"
"0";"Bouscarle de Cetti"
"0";"Bruant fou"
"0";"Bruant jaune"
"0";"Cigogne blanche"
"0";"Cisticole des joncs"
"0";"Engoulevent d'Europe"
"0";"Faisan de Colchide"
"0";"Faucon émerillon"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Fauvette passerinette"
"0";"Foulque macroule"
"0";"Grive litorne"
"0";"Héron pourpré"
"0";"Hibou moyen-duc"
"0";"Mésange noire"
"0";"Mouette rieuse"
"0";"Petit-duc scops"
"0";"Pic mar"
"0";"Pipit des arbres"
"0";"Pipit farlouse"
"0";"Pouillot fitis"
"0";"Roitelet huppé"
"0";"Rossignol philomèle"
"0";"Tarier des prés"
"0";"Tarin des aulnes"
"0";"Tichodrome échelette"
"0";"Torcol fourmilier"
