"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Alouette des champs"
"0";"Autour des palombes"
"0";"Bergeronnette printanière"
"0";"Bruant des roseaux"
"0";"Bruant fou"
"0";"Bruant jaune"
"0";"Bruant ortolan"
"0";"Busard cendré"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Canard colvert"
"0";"Chevêche d'Athéna"
"0";"Chocard à bec jaune"
"0";"Choucas des tours"
"0";"Cigogne blanche"
"0";"Cisticole des joncs"
"0";"Corneille mantelée"
"0";"Faisan de Colchide"
"0";"Faucon kobez"
"0";"Faucon pèlerin"
"0";"Fauvette babillarde"
"0";"Fauvette pitchou"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche noir"
"0";"Grand-duc d'Europe"
"0";"Héron garde-boeufs"
"0";"Hirondelle de rivage"
"0";"Hirondelle rousseline"
"0";"Huppe fasciée"
"0";"Martinet à ventre blanc"
"0";"Martin-pêcheur d'Europe"
"0";"Merle à plastron"
"0";"Mésange noire"
"0";"Pipit des arbres"
"0";"Pipit rousseline"
"0";"Pluvier guignard"
"0";"Roitelet huppé"
"0";"Venturon montagnard"
