"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette des ruisseaux"
"0";"Bergeronnette printanière"
"0";"Bruant jaune"
"0";"Busard cendré"
"0";"Corneille noire"
"0";"Épervier d'Europe"
"0";"Fauvette babillarde"
"0";"Fauvette grisette"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche gris"
"0";"Gorgebleue à miroir"
"0";"Grimpereau des jardins"
"0";"Grosbec casse-noyaux"
"0";"Hirondelle de fenêtre"
"0";"Linotte mélodieuse"
"0";"Martinet noir"
"0";"Perdrix grise"
"0";"Pie bavarde"
"0";"Pigeon biset (origine naturelle)"
"0";"Pouillot siffleur"
"0";"Pouillot véloce"
"0";"Roitelet huppé"
"0";"Rougequeue noir"
"0";"Rousserolle effarvatte"
