"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Barge à queue noire"
"0";"Bécasseau minute"
"0";"Bécasseau sanderling"
"0";"Bécasseau variable"
"0";"Bécasse des bois"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bruant zizi"
"0";"Busard Saint-Martin"
"0";"Canard à collier noir"
"0";"Canard chipeau"
"0";"Canard pilet"
"0";"Canard siffleur"
"0";"Canard souchet"
"0";"Chevalier arlequin"
"0";"Cochevis huppé"
"0";"Combattant varié"
"0";"Cygne noir"
"0";"Échasse blanche"
"0";"Fauvette babillarde"
"0";"Goéland bourgmestre"
"0";"Goéland cendré"
"0";"Gorgebleue à miroir"
"0";"Grand Gravelot"
"0";"Grèbe huppé"
"0";"Harle piette"
"0";"Huppe fasciée"
"0";"Ibis falcinelle"
"0";"Mésange boréale"
"0";"Mésange noire"
"0";"Milan royal"
"0";"Mouette mélanocéphale"
"0";"Mouette pygmée"
"0";"Nette rousse"
"0";"Oie cendrée"
"0";"Perruche ondulée"
"0";"Phalarope à bec étroit"
"0";"Phragmite des joncs"
"0";"Pic mar"
"0";"Pie-grièche écorcheur"
"0";"Pipit des arbres"
"0";"Pouillot siffleur"
"0";"Sarcelle d'été"
"0";"Tadorne casarca"
"0";"Tarier des prés"
