frname,lastobs,newcount,oldcount
Autour des palombes,2016,0,2
Bécasse des bois,2016,0,1
Bec-croisé des sapins,2010,0,1
Bouvreuil pivoine,2018,0,3
Bruant fou,2012,0,1
Chevêche d'Athéna,2019,0,9
Choucas des tours,2015,0,1
Circaète Jean-le-Blanc,2018,0,16
Faucon émerillon,2018,0,4
Fauvette babillarde,2015,0,1
Foulque macroule,2017,0,1
Grand Corbeau,2016,0,2
Grèbe castagneux,2017,0,1
Grimpereau des bois,2014,0,1
Grive mauvis,2019,0,7
Grosbec casse-noyaux,2016,0,31
Locustelle tachetée,2018,0,3
Mésange boréale,2013,0,1
Oie cendrée,2012,0,1
Perdrix grise,2011,0,1
Petit Gravelot,2012,0,2
Pigeon colombin,2017,0,1
Pouillot fitis,2017,0,2
Pouillot siffleur,2012,0,1
Torcol fourmilier,2013,0,1
Vanneau huppé,2018,0,3
