"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bondrée apivore"
"0";"Bouvreuil pivoine"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Chevêche d'Athéna"
"0";"Chouette hulotte"
"0";"Cygne noir"
"0";"Cygne tuberculé"
"0";"Faisan de Colchide"
"0";"Foulque macroule"
"0";"Grèbe castagneux"
"0";"Grive draine"
"0";"Hibou moyen-duc"
"0";"Hypolaïs polyglotte"
"0";"Oie cendrée"
"0";"Pigeon biset (origine naturelle)"
"0";"Pigeon colombin"
"0";"Pinson du Nord"
"0";"Roitelet à triple bandeau"
"0";"Tourterelle des bois"
"0";"Vanneau huppé"
