"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Avocette élégante"
"0";"Barge à queue noire"
"0";"Barge rousse"
"0";"Bécasse des bois"
"0";"Bécassine sourde"
"0";"Bec-croisé des sapins"
"0";"Bernache nonnette"
"0";"Bruant des neiges"
"0";"Bruant des roseaux"
"0";"Bruant proyer"
"0";"Busard des roseaux"
"0";"Canard pilet"
"0";"Canard siffleur"
"0";"Canard souchet"
"0";"Chevalier culblanc"
"0";"Chouette hulotte"
"0";"Cigogne noire"
"0";"Circaète Jean-le-Blanc"
"0";"Combattant varié"
"0";"Corbeau freux"
"0";"Cygne noir"
"0";"Engoulevent d'Europe"
"0";"Faucon émerillon"
"0";"Fauvette des jardins"
"0";"Goéland à ailes blanches"
"0";"Goéland bourgmestre"
"0";"Goéland pontique"
"0";"Grèbe à cou noir"
"0";"Grèbe huppé"
"0";"Guifette noire"
"0";"Harle bièvre"
"0";"Harle huppé"
"0";"Hibou des marais"
"0";"Hibou moyen-duc"
"0";"Ibis sacré"
"0";"Locustelle tachetée"
"0";"Macareux moine"
"0";"Macreuse brune"
"0";"Mésange noire"
"0";"Mésange nonnette"
"0";"Moineau friquet"
"0";"Mouette pygmée"
"0";"Panure à moustaches"
"0";"Perruche à collier"
"0";"Perruche ondulée"
"0";"Phragmite des joncs"
"0";"Pic noir"
"0";"Pie-grièche écorcheur"
"0";"Pigeon biset (origine naturelle)"
"0";"Pigeon colombin"
"0";"Pipit des arbres"
"0";"Pipit rousseline"
"0";"Pipit spioncelle"
"0";"Pluvier doré"
"0";"Pouillot à grands sourcils"
"0";"Puffin cendré"
"0";"Rémiz penduline"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'hiver"
"0";"Sterne naine"
"0";"Torcol fourmilier"
