"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Avocette élégante"
"0";"Barge à queue noire"
"0";"Bécasseau minute"
"0";"Bécasseau sanderling"
"0";"Bécasseau variable"
"0";"Bec-croisé des sapins"
"0";"Bernache cravant"
"0";"Busard des roseaux"
"0";"Canard carolin"
"0";"Canard mandarin"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Cisticole des joncs"
"0";"Courlis cendré"
"0";"Courlis corlieu"
"0";"Échasse blanche"
"0";"Érismature rousse"
"0";"Fuligule milouinan"
"0";"Fuligule nyroca"
"0";"Gobemouche noir"
"0";"Goéland à ailes blanches"
"0";"Goéland à bec cerclé"
"0";"Goéland marin"
"0";"Grand Gravelot"
"0";"Grèbe esclavon"
"0";"Grimpereau des bois"
"0";"Guifette moustac"
"0";"Harle piette"
"0";"Merle à plastron"
"0";"Mouette pygmée"
"0";"Oie des moissons"
"0";"Oie rieuse"
"0";"Perdrix grise"
"0";"Petit Gravelot"
"0";"Phragmite des joncs"
"0";"Pie-grièche écorcheur"
"0";"Pluvier argenté"
"0";"Pouillot à grands sourcils"
"0";"Pouillot siffleur"
"0";"Rougequeue à front blanc"
"0";"Sterne pierregarin"
"0";"Tarier des prés"
"0";"Tournepierre à collier"
