"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Calopsitte élégante"
"0";"Canard mandarin"
"0";"Chevalier stagnatile"
"0";"Combattant varié"
"0";"Dendrocygne fauve"
"0";"Faucon hobereau"
"0";"Fuligule morillon"
"0";"Garrot à oeil d'or"
"0";"Goéland à bec cerclé"
"0";"Goéland bourgmestre"
"0";"Guêpier d'Europe"
"0";"Guillemot de Troïl"
"0";"Héron pourpré"
"0";"Ibis sacré"
"0";"Macreuse brune"
"0";"Martinet à ventre blanc"
"0";"Milan royal"
"0";"Moineau friquet"
"0";"Mouette de Sabine"
"0";"Oie cendrée"
"0";"Oie des moissons"
"0";"Perdrix rouge"
"0";"Phalarope à bec large"
"0";"Phragmite aquatique"
"0";"Pigeon biset (origine naturelle)"
"0";"Pouillot à grands sourcils"
"0";"Puffin des Anglais"
"0";"Râle des genêts"
"0";"Rémiz penduline"
"0";"Rossignol philomèle"
"0";"Rousserolle verderolle"
"0";"Sterne de Dougall"
