"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bergeronnette printanière"
"0";"Bruant fou"
"0";"Bruant ortolan"
"0";"Caille des blés"
"0";"Canard mandarin"
"0";"Chevalier guignette"
"0";"Chevalier sylvain"
"0";"Cygne noir"
"0";"Échasse blanche"
"0";"Effraie des clochers"
"0";"Engoulevent d'Europe"
"0";"Faucon d'Eléonore"
"0";"Fauvette grisette"
"0";"Flamant rose"
"0";"Gorgebleue à miroir"
"0";"Grand Corbeau"
"0";"Hirondelle rousseline"
"0";"Inséparable masqué"
"0";"Martinet pâle"
"0";"Nette rousse"
"0";"Perroquet jaco"
"0";"Perruche ondulée"
"0";"Pie-grièche écorcheur"
"0";"Pinson du Nord"
"0";"Pipit spioncelle"
"0";"Râle d'eau"
"0";"Rousserolle effarvatte"
"0";"Serin du Mozambique"
"0";"Sittelle torchepot"
"0";"Tadorne casarca"
"0";"Tadorne de Belon"
"0";"Vanneau huppé"
"0";"Vautour fauve"
