"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bécassine sourde"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bruant ortolan"
"0";"Canard chipeau"
"0";"Chevalier gambette"
"0";"Combattant varié"
"0";"Courlis cendré"
"0";"Engoulevent d'Europe"
"0";"Faucon kobez"
"0";"Foulque macroule"
"0";"Grand Gravelot"
"0";"Hibou des marais"
"0";"Hibou moyen-duc"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Moineau friquet"
"0";"Petit Gravelot"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche méridionale"
"0";"Pipit spioncelle"
"0";"Pluvier guignard"
"0";"Pouillot de Bonelli"
"0";"Sarcelle d'été"
"0";"Torcol fourmilier"
