"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bergeronnette des ruisseaux"
"0";"Bergeronnette printanière"
"0";"Bondrée apivore"
"0";"Bruant zizi"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Chevalier culblanc"
"0";"Cigogne blanche"
"0";"Effraie des clochers"
"0";"Épervier d'Europe"
"0";"Faucon crécerelle"
"0";"Faucon hobereau"
"0";"Fauvette grisette"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Grive mauvis"
"0";"Guêpier d'Europe"
"0";"Héron cendré"
"0";"Hibou moyen-duc"
"0";"Hirondelle de fenêtre"
"0";"Hirondelle de rivage"
"0";"Linotte mélodieuse"
"0";"Locustelle tachetée"
"0";"Oie cendrée"
"0";"Pic épeichette"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche méridionale"
"0";"Pigeon biset domestique"
"0";"Pipit rousseline"
"0";"Pouillot fitis"
"0";"Roitelet huppé"
"0";"Rousserolle effarvatte"
"0";"Serin cini"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
"0";"Vanneau huppé"
