"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Avocette élégante"
"0";"Bécasseau cocorli"
"0";"Bécasseau minute"
"0";"Bécasse des bois"
"0";"Bécassine sourde"
"0";"Bernache nonnette"
"0";"Bihoreau gris"
"0";"Bruant proyer"
"0";"Busard des roseaux"
"0";"Caille des blés"
"0";"Canard chipeau"
"0";"Canard siffleur"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevalier sylvain"
"0";"Cisticole des joncs"
"0";"Courlis corlieu"
"0";"Faisan vénéré"
"0";"Gobemouche noir"
"0";"Goéland argenté"
"0";"Goéland leucophée"
"0";"Grand Gravelot"
"0";"Guifette noire"
"0";"Harle bièvre"
"0";"Héron pourpré"
"0";"Hibou des marais"
"0";"Merle à plastron"
"0";"Mésange noire"
"0";"Moineau friquet"
"0";"Mouette pygmée"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Pic épeichette"
"0";"Pipit des arbres"
"0";"Pipit spioncelle"
"0";"Pluvier doré"
"0";"Rossignol philomèle"
"0";"Rougequeue à front blanc"
"0";"Sarcelle d'été"
"0";"Sterne pierregarin"
"0";"Tarier des prés"
"0";"Traquet motteux"
