"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Autour des palombes"
"0";"Bouvreuil pivoine"
"0";"Bruant jaune"
"0";"Chocard à bec jaune"
"0";"Choucas des tours"
"0";"Corbeau freux"
"0";"Faucon kobez"
"0";"Gobemouche gris"
"0";"Grand Cormoran"
"0";"Hirondelle rousseline"
"0";"Loriot d'Europe"
"0";"Mésange boréale"
"0";"Pie-grièche à tête rousse"
"0";"Pouillot fitis"
"0";"Rollier d'Europe"
"0";"Tarier des prés"
"0";"Tichodrome échelette"
"0";"Tourterelle turque"
