"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Bécasseau cocorli"
"0";"Bécasseau variable"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bondrée apivore"
"0";"Canard souchet"
"0";"Chevalier aboyeur"
"0";"Chevalier guignette"
"0";"Engoulevent d'Europe"
"0";"Grand Gravelot"
"0";"Hirondelle de rivage"
"0";"Moineau friquet"
"0";"Perruche à collier"
"0";"Petit Gravelot"
"0";"Pipit rousseline"
"0";"Pouillot à grands sourcils"
"0";"Sizerin flammé"
"0";"Tadorne casarca"
"0";"Tarin des aulnes"
