"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bécasse des bois"
"0";"Bruant des roseaux"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Caille des blés"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevalier guignette"
"0";"Chevêche d'Athéna"
"0";"Courlis cendré"
"0";"Cygne tuberculé"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche noir"
"0";"Goéland cendré"
"0";"Goéland leucophée"
"0";"Grèbe huppé"
"0";"Mésange huppée"
"0";"Petit Gravelot"
"0";"Pic épeichette"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche grise"
"0";"Pinson du Nord"
"0";"Râle d'eau"
"0";"Rousserolle verderolle"
"0";"Tarier des prés"
