frname,lastobs,newcount,oldcount
Accenteur mouchet,2010,0,2
Bergeronnette des ruisseaux,2016,0,15
Bergeronnette grise,2017,0,10
Bondrée apivore,2014,0,1
Bouvreuil pivoine,2010,0,4
Bruant jaune,2010,0,5
Canard colvert,2016,0,6
Chardonneret élégant,2017,0,4
Chouette hulotte,2018,0,2
Cincle plongeur,2016,0,6
Corneille noire,2012,0,9
Étourneau sansonnet,2010,0,2
Faucon crécerelle,2009,0,2
Fauvette à tête noire,2017,0,12
Geai des chênes,2015,0,6
Gobemouche gris,2016,0,1
Grand Cormoran,2014,0,1
Grèbe castagneux,2016,0,8
Grimpereau des bois,2010,0,2
Grive draine,2017,0,7
Grive litorne,2011,0,4
Grive musicienne,2017,0,10
Héron cendré,2017,0,9
Hirondelle de fenêtre,2011,0,4
Hirondelle rustique,2012,0,7
Martinet noir,2009,0,1
Mésange à longue queue,2017,0,11
Mésange bleue,2016,0,6
Mésange charbonnière,2015,0,10
Mésange huppée,2010,0,3
Mésange noire,2013,0,8
Mésange nonnette,2010,0,5
Milan royal,2017,0,16
Moineau domestique,2011,0,9
Pic épeiche,2017,0,7
Pie bavarde,2011,0,9
Pie-grièche écorcheur,2010,0,3
Pigeon colombin,2013,0,1
Pinson des arbres,2017,0,18
Roitelet à triple bandeau,2014,0,8
Roitelet huppé,2017,0,7
Rougegorge familier,2012,0,5
Rougequeue à front blanc,2017,0,6
Rougequeue noir,2012,0,6
Serin cini,2010,0,4
Sittelle torchepot,2016,0,9
Tarin des aulnes,2010,0,2
Troglodyte mignon,2013,0,7
Verdier d'Europe,2010,0,2
