"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette des champs"
"0";"Bécasse des bois"
"0";"Bergeronnette des ruisseaux"
"0";"Busard Saint-Martin"
"0";"Cincle plongeur"
"0";"Engoulevent d'Europe"
"0";"Faucon hobereau"
"0";"Fauvette grisette"
"0";"Foulque macroule"
"0";"Grive litorne"
"0";"Grive mauvis"
"0";"Grosbec casse-noyaux"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Oedicnème criard"
"0";"Oie cendrée"
"0";"Pic mar"
"0";"Pipit farlouse"
"0";"Roitelet huppé"
"0";"Tarin des aulnes"
"0";"Vanneau huppé"
"0";"Vautour fauve"
