frname,lastobs,newcount,oldcount
Autour des palombes,2018,0,6
Avocette élégante,2010,0,4
Barge à queue noire,2014,0,5
Bécasseau cocorli,2011,0,1
Bécasseau minute,2011,0,1
Bécasseau sanderling,2011,0,2
Bécasseau variable,2013,0,15
Bécasse des bois,2014,0,5
Canard mandarin,2016,0,1
Chevalier aboyeur,2013,0,24
Chevalier arlequin,2013,0,1
Chevalier gambette,2011,0,7
Chevalier stagnatile,2011,0,6
Chevalier sylvain,2015,0,17
Chevêche d'Athéna,2017,0,1
Circaète Jean-le-Blanc,2016,0,6
Cochevis huppé,2016,0,4
Combattant varié,2011,0,13
Corbeau freux,2013,0,11
Courlis cendré,2010,0,1
Cygne noir,2016,0,5
Échasse blanche,2011,0,14
Faisan vénéré,2012,0,2
Faucon émerillon,2010,0,2
Goéland brun,2012,0,3
Grand Gravelot,2011,0,4
Grive litorne,2016,0,12
Hibou moyen-duc,2013,0,1
Hirondelle de fenêtre,2018,0,5
Locustelle tachetée,2009,0,3
Mésange noire,2017,0,4
Moineau friquet,2013,0,3
Ouette d'Egypte,2010,0,1
Perdrix grise,2015,0,1
Phragmite des joncs,2011,0,1
Pluvier doré,2013,0,6
Pouillot fitis,2014,0,4
Râle d'eau,2017,0,11
Rousserolle effarvatte,2015,0,5
Sarcelle d'été,2012,0,2
Sizerin cabaret,2011,0,1
Sizerin flammé,2011,0,1
Tadorne de Belon,2015,0,1
Tarier des prés,2012,0,2
