"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bécassine des marais"
"0";"Bergeronnette printanière"
"0";"Bondrée apivore"
"0";"Busard des roseaux"
"0";"Busard pâle"
"0";"Fauvette des jardins"
"0";"Gobemouche gris"
"0";"Grand-duc d'Europe"
"0";"Martin-pêcheur d'Europe"
"0";"Perdrix grise"
"0";"Petit Gravelot"
"0";"Pic noir"
"0";"Pipit spioncelle"
"0";"Pouillot de Bonelli"
"0";"Pouillot fitis"
"0";"Râle d'eau"
"0";"Roitelet huppé"
"0";"Serin cini"
"0";"Vanneau huppé"
