frname,lastobs,newcount,oldcount
Autour des palombes,2010,0,1
Bec-croisé des sapins,2015,0,1
Bernache cravant,2011,0,1
Bernache du Canada,2014,0,2
Busard cendré,2017,0,15
Canard pilet,2015,0,4
Canard siffleur,2012,0,1
Chevalier gambette,2010,0,1
Chevalier guignette,2014,0,4
Cigogne blanche,2017,0,5
Circaète Jean-le-Blanc,2014,0,1
Courlis cendré,2013,0,3
Courlis corlieu,2011,0,1
Crabier chevelu,2016,0,1
Cygne noir,2014,0,1
Cygne tuberculé,2015,0,3
Engoulevent d'Europe,2015,0,3
Faucon émerillon,2015,0,14
Gobemouche gris,2015,0,23
Goéland leucophée,2013,0,10
Goéland marin,2018,0,4
Grand Gravelot,2013,0,1
Grèbe castagneux,2017,0,5
Guifette moustac,2014,0,1
Hibou des marais,2009,0,1
Hirondelle de rivage,2015,0,7
Ibis sacré,2009,0,2
Locustelle tachetée,2013,0,1
Mésange nonnette,2013,0,9
Perruche à collier,2016,0,2
Petit-duc scops,2008,0,2
Petit Gravelot,2009,0,4
Phragmite des joncs,2016,0,1
Pic mar,2013,0,3
Pipit de Richard,2015,0,36
Rousserolle effarvatte,2016,0,2
Sarcelle d'hiver,2013,0,7
Sterne pierregarin,2013,0,2
Tadorne de Belon,2017,0,1
Torcol fourmilier,2010,0,3
Tourterelle rieuse,2012,0,1
