"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bec-croisé des sapins"
"0";"Bernache du Canada"
"0";"Bihoreau gris"
"0";"Bruant des roseaux"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Canard pilet"
"0";"Canard siffleur"
"0";"Canard souchet"
"0";"Chevalier aboyeur"
"0";"Chevalier culblanc"
"0";"Cigogne blanche"
"0";"Faucon émerillon"
"0";"Faucon pèlerin"
"0";"Gobemouche noir"
"0";"Goéland cendré"
"0";"Grimpereau des bois"
"0";"Grive mauvis"
"0";"Harle bièvre"
"0";"Harle piette"
"0";"Hibou moyen-duc"
"0";"Huppe fasciée"
"0";"Locustelle tachetée"
"0";"Loriot d'Europe"
"0";"Oie à tête barrée"
"0";"Pic épeichette"
"0";"Pic mar"
"0";"Pie-grièche à tête rousse"
"0";"Pigeon colombin"
"0";"Pipit des arbres"
"0";"Sarcelle d'été"
"0";"Tourterelle des bois"
