"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Avocette élégante"
"0";"Bécassine sourde"
"0";"Bernache cravant"
"0";"Bernache nonnette"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Butor étoilé"
"0";"Canard chipeau"
"0";"Canard mandarin"
"0";"Chevalier sylvain"
"0";"Cochevis huppé"
"0";"Cormoran huppé"
"0";"Dendrocygne fauve"
"0";"Fuligule milouin"
"0";"Goéland à ailes blanches"
"0";"Goéland bourgmestre"
"0";"Goéland marin"
"0";"Guêpier d'Europe"
"0";"Guifette noire"
"0";"Harle bièvre"
"0";"Ibis sacré"
"0";"Mésange huppée"
"0";"Milan royal"
"0";"Moineau friquet"
"0";"Mouette pygmée"
"0";"Oie à tête barrée"
"0";"Petit-duc scops"
"0";"Plongeon imbrin"
"0";"Pouillot à grands sourcils"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Sterne caspienne"
"0";"Sterne caugek"
