frname,lastobs,newcount,oldcount
Alouette des champs,2018,0,4
Bécassine des marais,2009,0,1
Bernache du Canada,2009,0,2
Busard des roseaux,2009,0,1
Canard chipeau,2009,0,1
Canard pilet,2009,0,1
Canard siffleur,2009,0,1
Canard souchet,2009,0,2
Corbeau freux,2012,0,3
Faucon crécerelle,2018,0,4
Faucon émerillon,2009,0,1
Faucon hobereau,2012,0,2
Fuligule milouinan,2009,0,1
Fuligule morillon,2009,0,1
Goéland brun,2009,0,1
Grive mauvis,2012,0,1
Harle bièvre,2009,0,1
Hypolaïs polyglotte,2009,0,1
Moineau friquet,2018,0,1
Mouette rieuse,2009,0,1
Perdrix grise,2018,0,4
Pic épeichette,2012,0,1
Pie bavarde,2018,0,7
Pigeon biset domestique,2018,0,1
Pigeon biset (origine naturelle),2009,0,1
Pipit spioncelle,2018,0,1
Râle d'eau,2009,0,1
Sarcelle d'été,2009,0,1
Serin cini,2009,0,1
Tarier pâtre,2009,0,2
Traquet motteux,2017,0,1
Vanneau huppé,2009,0,1
