"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Aigle criard"
"0";"Bécasse des bois"
"0";"Butor étoilé"
"0";"Canard mandarin"
"0";"Canard souchet"
"0";"Chevalier guignette"
"0";"Chevêchette d'Europe"
"0";"Chouette de Tengmalm"
"0";"Coucou gris"
"0";"Cygne tuberculé"
"0";"Effraie des clochers"
"0";"Faisan de Colchide"
"0";"Foulque macroule"
"0";"Fuligule milouin"
"0";"Goéland leucophée"
"0";"Grèbe huppé"
"0";"Hibou moyen-duc"
"0";"Huppe fasciée"
"0";"Moineau friquet"
"0";"Mouette rieuse"
"0";"Nette rousse"
"0";"Pie-grièche grise"
"0";"Pigeon biset domestique"
"0";"Plongeon arctique"
"0";"Rossignol philomèle"
"0";"Sizerin flammé"
"0";"Tadorne casarca"
"0";"Tarier pâtre"
