"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasseau cocorli"
"0";"Bécasseau minute"
"0";"Bruant fou"
"0";"Bruant jaune"
"0";"Busard cendré"
"0";"Busard Saint-Martin"
"0";"Canard à collier noir"
"0";"Canard carolin"
"0";"Canard mandarin"
"0";"Coucou geai"
"0";"Cygne tuberculé"
"0";"Engoulevent d'Europe"
"0";"Fauvette des jardins"
"0";"Fauvette passerinette"
"0";"Fauvette pitchou"
"0";"Garrot à oeil d'or"
"0";"Guifette moustac"
"0";"Hirondelle de rochers"
"0";"Marouette poussin"
"0";"Merle à plastron"
"0";"Nette rousse"
"0";"Oie cendrée"
"0";"Pipit rousseline"
"0";"Pluvier argenté"
"0";"Pluvier doré"
"0";"Râle d'eau"
"0";"Rousserolle turdoïde"
"0";"Sterne pierregarin"
"0";"Torcol fourmilier"
"0";"Tourterelle rieuse"
