frname,lastobs,newcount,oldcount
Aigle botté,2016,0,3
Bécasse des bois,2015,0,2
Bécassine des marais,2018,0,2
Bruant des roseaux,2014,0,2
Busard des roseaux,2018,0,6
Canard colvert,2014,0,2
Cassenoix moucheté,2010,0,1
Chouette hulotte,2013,0,3
Cigogne noire,2018,0,2
Cisticole des joncs,2018,0,2
Cochevis huppé,2018,0,2
Coucou geai,2009,0,1
Échasse blanche,2016,0,1
Effraie des clochers,2009,0,3
Faucon émerillon,2019,0,4
Goéland leucophée,2009,0,1
Grand Cormoran,2018,0,3
Grande Aigrette,2018,0,6
Grèbe castagneux,2018,0,2
Hibou des marais,2014,0,1
Merle à plastron,2015,0,3
Mésange huppée,2018,0,6
Moineau soulcie,2009,0,1
Pie-grièche grise,2014,0,1
Pluvier doré,2015,0,1
Pouillot fitis,2011,0,1
Vanneau huppé,2015,0,3
