"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette des ruisseaux"
"0";"Bernache du Canada"
"0";"Bernache nonnette"
"0";"Blongios nain"
"0";"Bondrée apivore"
"0";"Caille des blés"
"0";"Canard carolin"
"0";"Canard chipeau"
"0";"Canard souchet"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Fauvette babillarde"
"0";"Gorgebleue à miroir"
"0";"Grèbe castagneux"
"0";"Grive draine"
"0";"Hibou moyen-duc"
"0";"Oie cendrée"
"0";"Phragmite des joncs"
"0";"Pigeon biset (origine naturelle)"
"0";"Pipit des arbres"
"0";"Pipit spioncelle"
"0";"Râle d'eau"
"0";"Tadorne casarca"
"0";"Tadorne de Belon"
"0";"Tarier pâtre"
"0";"Traquet motteux"
