"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Autour des palombes"
"0";"Bec-croisé des sapins"
"0";"Bouvreuil pivoine"
"0";"Bruant jaune"
"0";"Bruant zizi"
"0";"Chevalier culblanc"
"0";"Chevalier sylvain"
"0";"Cigogne blanche"
"0";"Cochevis huppé"
"0";"Échasse blanche"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Fuligule milouin"
"0";"Grande Aigrette"
"0";"Grive litorne"
"0";"Hibou moyen-duc"
"0";"Huppe fasciée"
"0";"Hypolaïs polyglotte"
"0";"Loriot d'Europe"
"0";"Martinet noir"
"0";"Mésange noire"
"0";"Moineau domestique"
"0";"Perdrix rouge"
"0";"Pic épeichette"
"0";"Pie bavarde"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche grise"
"0";"Pie-grièche méridionale"
"0";"Pigeon biset domestique"
"0";"Pouillot de Bonelli"
"0";"Pouillot fitis"
"0";"Roitelet huppé"
"0";"Sarcelle d'hiver"
"0";"Serin cini"
"0";"Torcol fourmilier"
"0";"Tourterelle turque"
"0";"Vanneau huppé"
"0";"Venturon montagnard"
"0";"Verdier d'Europe"
