"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bruant fou"
"0";"Busard cendré"
"0";"Caille des blés"
"0";"Chouette de Tengmalm"
"0";"Chouette hulotte"
"0";"Engoulevent d'Europe"
"0";"Gobemouche gris"
"0";"Grand-duc d'Europe"
"0";"Grive litorne"
"0";"Guêpier d'Europe"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rochers"
"0";"Huppe fasciée"
"0";"Perdrix grise"
"0";"Pic mar"
"0";"Pie bavarde"
"0";"Pie-grièche écorcheur"
"0";"Pipit farlouse"
"0";"Rougequeue à front blanc"
"0";"Venturon montagnard"
"0";"Verdier d'Europe"
