"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bihoreau gris"
"0";"Buse pattue"
"0";"Canard mandarin"
"0";"Canard pilet"
"0";"Canard souchet"
"0";"Chevalier gambette"
"0";"Circaète Jean-le-Blanc"
"0";"Cygne tuberculé"
"0";"Échasse blanche"
"0";"Faucon pèlerin"
"0";"Fuligule milouin"
"0";"Mésange boréale"
"0";"Mouette pygmée"
"0";"Mouette rieuse"
"0";"Perruche à collier"
"0";"Petit Gravelot"
"0";"Pic cendré"
"0";"Pie-grièche grise"
"0";"Pouillot siffleur"
