"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Aigle botté"
"0";"Aigle royal"
"0";"Alouette calandrelle"
"0";"Autour des palombes"
"0";"Avocette élégante"
"0";"Bécasseau cocorli"
"0";"Bécasseau de Temminck"
"0";"Bécasseau maubèche"
"0";"Bécasseau sanderling"
"0";"Bécasse des bois"
"0";"Bec-croisé des sapins"
"0";"Blongios nain"
"0";"Bruant jaune"
"0";"Butor étoilé"
"0";"Caille des blés"
"0";"Canard pilet"
"0";"Canard siffleur"
"0";"Chevalier arlequin"
"0";"Cigogne noire"
"0";"Cincle plongeur"
"0";"Combattant varié"
"0";"Courlis cendré"
"0";"Courlis corlieu"
"0";"Crabier chevelu"
"0";"Cygne noir"
"0";"Cygne tuberculé"
"0";"Effraie des clochers"
"0";"Faucon hobereau"
"0";"Fauvette des jardins"
"0";"Fauvette pitchou"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Garrot à oeil d'or"
"0";"Goéland cendré"
"0";"Grand Corbeau"
"0";"Grèbe à cou noir"
"0";"Grive litorne"
"0";"Grive mauvis"
"0";"Grosbec casse-noyaux"
"0";"Guifette moustac"
"0";"Harle bièvre"
"0";"Harle huppé"
"0";"Hibou des marais"
"0";"Hibou moyen-duc"
"0";"Locustelle tachetée"
"0";"Macreuse brune"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Monticole de roche"
"0";"Mouette mélanocéphale"
"0";"Mouette pygmée"
"0";"Oie cendrée"
"0";"Panure à moustaches"
"0";"Phragmite des joncs"
"0";"Pic épeiche"
"0";"Pic noir"
"0";"Pie-grièche écorcheur"
"0";"Pigeon colombin"
"0";"Pinson du Nord"
"0";"Plongeon catmarin"
"0";"Pluvier doré"
"0";"Rémiz penduline"
"0";"Sittelle torchepot"
"0";"Sterne naine"
"0";"Talève sultane"
"0";"Tarier des prés"
"0";"Tarin des aulnes"
"0";"Tichodrome échelette"
"0";"Torcol fourmilier"
"0";"Tournepierre à collier"
"0";"Traquet oreillard"
