"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine des marais"
"0";"Bergeronnette printanière"
"0";"Bouscarle de Cetti"
"0";"Bruant des roseaux"
"0";"Bruant jaune"
"0";"Bruant ortolan"
"0";"Busard cendré"
"0";"Canard souchet"
"0";"Chevalier culblanc"
"0";"Chevalier sylvain"
"0";"Cincle plongeur"
"0";"Effraie des clochers"
"0";"Faucon kobez"
"0";"Fauvette grisette"
"0";"Fauvette orphée"
"0";"Goéland leucophée"
"0";"Grand Cormoran"
"0";"Grèbe castagneux"
"0";"Héron pourpré"
"0";"Hibou moyen-duc"
"0";"Martinet à ventre blanc"
"0";"Martin-pêcheur d'Europe"
"0";"Moineau soulcie"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Roitelet huppé"
"0";"Rousserolle turdoïde"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
