"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau violet"
"0";"Caille des blés"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevêche d'Athéna"
"0";"Cigogne blanche"
"0";"Cygne tuberculé"
"0";"Faucon émerillon"
"0";"Fuligule milouin"
"0";"Goéland bourgmestre"
"0";"Grande Aigrette"
"0";"Guêpier d'Europe"
"0";"Guifette noire"
"0";"Hibou moyen-duc"
"0";"Huppe fasciée"
"0";"Labbe à longue queue"
"0";"Océanite tempête"
"0";"Perdrix grise"
"0";"Perruche à collier"
"0";"Pigeon biset (origine naturelle)"
"0";"Puffin cendré"
