"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle impérial"
"0";"Bondrée apivore"
"0";"Bouvreuil pivoine"
"0";"Caille des blés"
"0";"Cigogne blanche"
"0";"Corbeau freux"
"0";"Engoulevent d'Europe"
"0";"Faisan de Colchide"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Gallinule poule-d'eau"
"0";"Goéland leucophée"
"0";"Huppe fasciée"
"0";"Locustelle tachetée"
"0";"Mésange boréale"
"0";"Mésange noire"
"0";"Moineau friquet"
"0";"Pic cendré"
"0";"Pie-grièche à tête rousse"
"0";"Pluvier doré"
"0";"Pluvier guignard"
"0";"Traquet motteux"
"0";"Vanneau huppé"
"0";"Vautour fauve"
