"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Bécassine sourde"
"0";"Bernache à cou roux"
"0";"Bruant des neiges"
"0";"Bruant proyer"
"0";"Butor étoilé"
"0";"Caille des blés"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevalier gambette"
"0";"Chevalier sylvain"
"0";"Cincle plongeur"
"0";"Courlis cendré"
"0";"Cygne noir"
"0";"Eider à duvet"
"0";"Engoulevent d'Europe"
"0";"Faucon kobez"
"0";"Goéland à ailes blanches"
"0";"Grand Gravelot"
"0";"Grèbe à cou noir"
"0";"Guifette leucoptère"
"0";"Harelde boréale"
"0";"Hibou moyen-duc"
"0";"Huîtrier pie"
"0";"Jaseur boréal"
"0";"Locustelle luscinioïde"
"0";"Macreuse noire"
"0";"Marouette ponctuée"
"0";"Mouette mélanocéphale"
"0";"Oie à tête barrée"
"0";"Phragmite des joncs"
"0";"Plongeon arctique"
"0";"Pluvier doré"
"0";"Rémiz penduline"
"0";"Rousserolle turdoïde"
"0";"Spatule blanche"
"0";"Sterne naine"
"0";"Tadorne de Belon"
"0";"Tarier des prés"
