"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle royal"
"0";"Alouette calandrelle"
"0";"Autour des palombes"
"0";"Bécassine des marais"
"0";"Bihoreau gris"
"0";"Bruant des roseaux"
"0";"Bruant ortolan"
"0";"Bruant zizi"
"0";"Effraie des clochers"
"0";"Faucon pèlerin"
"0";"Fauvette grisette"
"0";"Fauvette passerinette"
"0";"Fauvette pitchou"
"0";"Gobemouche noir"
"0";"Gravelot à collier interrompu"
"0";"Hirondelle de rivage"
"0";"Linotte mélodieuse"
"0";"Loriot d'Europe"
"0";"Martinet pâle"
"0";"Milan noir"
"0";"Moineau soulcie"
"0";"Pie-grièche à tête rousse"
"0";"Pigeon biset domestique"
"0";"Pipit des arbres"
"0";"Pipit spioncelle"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Râle d'eau"
"0";"Roitelet à triple bandeau"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
"0";"Tarier des prés"
"0";"Tarier pâtre"
"0";"Traquet motteux"
"0";"Troglodyte mignon"
