"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bergeronnette printanière"
"0";"Bouvreuil pivoine"
"0";"Bruant jaune"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Canard carolin"
"0";"Canard chipeau"
"0";"Canard des Bahamas"
"0";"Canard mandarin"
"0";"Canard pilet"
"0";"Canard souchet"
"0";"Chevalier aboyeur"
"0";"Chevalier gambette"
"0";"Courlis cendré"
"0";"Crabier chevelu"
"0";"Dendrocygne veuf"
"0";"Érismature rousse"
"0";"Faisan vénéré"
"0";"Faucon émerillon"
"0";"Fauvette des jardins"
"0";"Foulque macroule"
"0";"Fuligule morillon"
"0";"Goéland brun"
"0";"Goéland leucophée"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Hibou des marais"
"0";"Hibou moyen-duc"
"0";"Mouette rieuse"
"0";"Nette rousse"
"0";"Oie cendrée"
"0";"Phragmite des joncs"
"0";"Pigeon colombin"
"0";"Pluvier doré"
"0";"Pouillot fitis"
"0";"Pouillot ibérique"
"0";"Roitelet huppé"
"0";"Sarcelle d'été"
"0";"Sarcelle d'hiver"
"0";"Tadorne de Belon"
"0";"Torcol fourmilier"
