frname,lastobs,newcount,oldcount
Autour des palombes,2018,0,8
Bécasseau variable,2010,0,3
Bécassine sourde,2018,0,7
Bec-croisé des sapins,2010,0,1
Bruant proyer,2017,0,1
Busard cendré,2011,0,8
Busard Saint-Martin,2011,0,2
Canard siffleur,2018,0,1
Chevalier culblanc,2019,0,22
Chevalier gambette,2018,0,12
Chevalier sylvain,2009,0,1
Échasse blanche,2017,0,2
Fauvette des jardins,2018,0,6
Fuligule morillon,2018,0,1
Goéland cendré,2012,0,2
Goéland pontique,2009,0,1
Grand Gravelot,2018,0,1
Grosbec casse-noyaux,2015,0,7
Guifette noire,2010,0,3
Hirondelle de rivage,2018,0,12
Linotte mélodieuse,2016,0,13
Locustelle luscinioïde,2009,0,1
Locustelle tachetée,2012,0,7
Loriot d'Europe,2018,0,6
Moineau friquet,2017,0,1
Mouette pygmée,2018,0,2
Mouette tridactyle,2014,0,2
Oie des moissons,2008,0,1
Perdrix rouge,2015,0,1
Pie-grièche à tête rousse,2011,0,3
Pigeon biset domestique,2015,0,2
Pipit rousseline,2011,0,2
Pipit spioncelle,2018,0,1
Plongeon arctique,2015,0,8
Plongeon catmarin,2010,0,1
Pouillot siffleur,2009,0,1
Rémiz penduline,2017,0,3
Sarcelle d'été,2009,0,1
Sterne caspienne,2010,0,1
Sterne pierregarin,2011,0,1
Torcol fourmilier,2015,0,1
