"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Alouette lulu"
"0";"Bécassine sourde"
"0";"Bec-croisé des sapins"
"0";"Bondrée apivore"
"0";"Bruant proyer"
"0";"Bruant zizi"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Butor étoilé"
"0";"Chevalier culblanc"
"0";"Chevalier guignette"
"0";"Chevalier sylvain"
"0";"Cincle plongeur"
"0";"Faucon émerillon"
"0";"Faucon pèlerin"
"0";"Foulque macroule"
"0";"Fuligule morillon"
"0";"Gallinule poule-d'eau"
"0";"Gélinotte des bois"
"0";"Gobemouche noir"
"0";"Goéland brun"
"0";"Goéland cendré"
"0";"Goéland leucophée"
"0";"Grand-duc d'Europe"
"0";"Grèbe castagneux"
"0";"Harle bièvre"
"0";"Hibou des marais"
"0";"Hypolaïs ictérine"
"0";"Jaseur boréal"
"0";"Martin-pêcheur d'Europe"
"0";"Moineau friquet"
"0";"Mouette rieuse"
"0";"Oie cendrée"
"0";"Pie-grièche grise"
"0";"Pipit spioncelle"
"0";"Pouillot de Bonelli"
"0";"Râle d'eau"
"0";"Râle des genêts"
"0";"Sarcelle d'hiver"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Torcol fourmilier"
