"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine des marais"
"0";"Canard siffleur"
"0";"Chevalier guignette"
"0";"Chevalier sylvain"
"0";"Faisan de Colchide"
"0";"Faucon pèlerin"
"0";"Fuligule morillon"
"0";"Grande Aigrette"
"0";"Grive mauvis"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Moineau friquet"
"0";"Oie cendrée"
"0";"Pie-grièche grise"
"0";"Pigeon biset domestique"
"0";"Pipit farlouse"
"0";"Rossignol philomèle"
"0";"Rousserolle effarvatte"
"0";"Serin cini"
"0";"Tarier des prés"
"0";"Vanneau huppé"
