frname,lastobs,newcount,oldcount
Bécassine des marais,2018,0,2
Bernache du Canada,2009,0,1
Bruant fou,2018,0,1
Canard chipeau,2014,0,1
Chevalier gambette,2012,0,1
Effraie des clochers,2017,0,4
Faucon émerillon,2015,0,2
Foulque macroule,2011,0,11
Fuligule morillon,2009,0,1
Gorgebleue à miroir,2014,0,1
Hirondelle de rivage,2015,0,5
Martinet à ventre blanc,2010,0,1
Mésange boréale,2017,0,8
Mouette rieuse,2018,0,2
Pipit rousseline,2010,0,1
Pipit spioncelle,2015,0,10
Tarier des prés,2017,0,12
Vautour moine,2007,0,1
