"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bécasseau cocorli"
"0";"Bécasseau de Temminck"
"0";"Bécasseau falcinelle"
"0";"Bécasseau minute"
"0";"Bécasseau sanderling"
"0";"Bécasseau variable"
"0";"Bécasse des bois"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bihoreau gris"
"0";"Butor étoilé"
"0";"Canard pilet"
"0";"Chevalier arlequin"
"0";"Chevalier gambette"
"0";"Échasse blanche"
"0";"Faucon émerillon"
"0";"Faucon kobez"
"0";"Fuligule milouinan"
"0";"Fuligule nyroca"
"0";"Garrot à oeil d'or"
"0";"Goéland brun"
"0";"Gorgebleue à miroir"
"0";"Guifette noire"
"0";"Harle bièvre"
"0";"Héron garde-boeufs"
"0";"Héron pourpré"
"0";"Hibou des marais"
"0";"Locustelle tachetée"
"0";"Marouette ponctuée"
"0";"Nette rousse"
"0";"Oie à tête barrée"
"0";"Petit-duc scops"
"0";"Phragmite des joncs"
"0";"Pic cendré"
"0";"Pluvier doré"
"0";"Pouillot siffleur"
"0";"Rémiz penduline"
"0";"Rousserolle turdoïde"
"0";"Rousserolle verderolle"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Spatule blanche"
"0";"Tadorne casarca"
"0";"Tadorne de Belon"
