"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle royal"
"0";"Bécasseau variable"
"0";"Bécassine sourde"
"0";"Bec-croisé des sapins"
"0";"Bouvreuil pivoine"
"0";"Canard mandarin"
"0";"Chevêche d'Athéna"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Fauvette passerinette"
"0";"Fuligule nyroca"
"0";"Grèbe jougris"
"0";"Guifette moustac"
"0";"Ibis falcinelle"
"0";"Oie rieuse"
"0";"Petit-duc scops"
"0";"Phragmite des joncs"
"0";"Pie-grièche à tête rousse"
"0";"Sterne caspienne"
"0";"Tournepierre à collier"
