"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau variable"
"0";"Bécasse des bois"
"0";"Bécassine sourde"
"0";"Bergeronnette printanière"
"0";"Bondrée apivore"
"0";"Bouvreuil pivoine"
"0";"Busard cendré"
"0";"Canard chipeau"
"0";"Chevalier culblanc"
"0";"Chevalier gambette"
"0";"Chevalier guignette"
"0";"Choucas des tours"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Goéland leucophée"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Grive draine"
"0";"Grive mauvis"
"0";"Héron garde-boeufs"
"0";"Hibou moyen-duc"
"0";"Mésange à longue queue"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Mésange nonnette"
"0";"Moineau friquet"
"0";"Oie à tête barrée"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Pic mar"
"0";"Pigeon biset (origine naturelle)"
"0";"Pinson du Nord"
"0";"Pipit des arbres"
"0";"Râle d'eau"
"0";"Rougequeue à front blanc"
"0";"Sarcelle d'hiver"
"0";"Serin cini"
"0";"Tarin des aulnes"
